  #energy          xx             yy              zz              xy              yz              zx
  0.16962100E+02  0.30794175E+00  0.30794175E+00  0.30794175E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16975900E+02  0.31138716E+00  0.31138716E+00  0.31138716E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16989600E+02  0.31403356E+00  0.31403356E+00  0.31403356E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17003400E+02  0.31741983E+00  0.31741983E+00  0.31741983E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17017100E+02  0.31993715E+00  0.31993715E+00  0.31993715E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17030800E+02  0.32232817E+00  0.32232817E+00  0.32232817E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17044600E+02  0.32524053E+00  0.32524053E+00  0.32524053E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17058300E+02  0.32718534E+00  0.32718534E+00  0.32718534E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17072100E+02  0.32978985E+00  0.32978985E+00  0.32978985E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17085800E+02  0.33155901E+00  0.33155901E+00  0.33155901E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17099600E+02  0.33405129E+00  0.33405129E+00  0.33405129E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17113300E+02  0.33583327E+00  0.33583327E+00  0.33583327E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17127100E+02  0.33848633E+00  0.33848633E+00  0.33848633E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17140800E+02  0.34045509E+00  0.34045509E+00  0.34045509E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17154600E+02  0.34335162E+00  0.34335162E+00  0.34335162E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17168300E+02  0.34565044E+00  0.34565044E+00  0.34565044E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17182100E+02  0.34880283E+00  0.34880283E+00  0.34880283E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17195800E+02  0.35144793E+00  0.35144793E+00  0.35144793E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17209500E+02  0.35420062E+00  0.35420062E+00  0.35420062E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17223300E+02  0.35767482E+00  0.35767482E+00  0.35767482E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17237000E+02  0.36049363E+00  0.36049363E+00  0.36049363E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17250800E+02  0.36400399E+00  0.36400399E+00  0.36400399E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17264500E+02  0.36685648E+00  0.36685648E+00  0.36685648E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17278300E+02  0.37040893E+00  0.37040893E+00  0.37040893E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17292000E+02  0.37316590E+00  0.37316590E+00  0.37316590E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17305800E+02  0.37654356E+00  0.37654356E+00  0.37654356E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17319500E+02  0.37908384E+00  0.37908384E+00  0.37908384E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17333300E+02  0.38211477E+00  0.38211477E+00  0.38211477E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17347000E+02  0.38415484E+00  0.38415484E+00  0.38415484E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17360800E+02  0.38660258E+00  0.38660258E+00  0.38660258E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17374500E+02  0.38794158E+00  0.38794158E+00  0.38794158E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17388300E+02  0.38966925E+00  0.38966925E+00  0.38966925E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17402000E+02  0.39043814E+00  0.39043814E+00  0.39043814E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17415700E+02  0.39089455E+00  0.39089455E+00  0.39089455E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17429500E+02  0.39185019E+00  0.39185019E+00  0.39185019E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17443200E+02  0.39191768E+00  0.39191768E+00  0.39191768E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17457000E+02  0.39268185E+00  0.39268185E+00  0.39268185E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17470700E+02  0.39271274E+00  0.39271274E+00  0.39271274E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17484500E+02  0.39357087E+00  0.39357087E+00  0.39357087E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17498200E+02  0.39368781E+00  0.39368781E+00  0.39368781E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17512000E+02  0.39461640E+00  0.39461640E+00  0.39461640E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17525700E+02  0.39489141E+00  0.39489141E+00  0.39489141E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17539500E+02  0.39595008E+00  0.39595008E+00  0.39595008E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17553200E+02  0.39633356E+00  0.39633356E+00  0.39633356E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17567000E+02  0.39754275E+00  0.39754275E+00  0.39754275E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17580700E+02  0.39822500E+00  0.39822500E+00  0.39822500E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17594400E+02  0.39908276E+00  0.39908276E+00  0.39908276E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17608200E+02  0.40070774E+00  0.40070774E+00  0.40070774E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17621900E+02  0.40177856E+00  0.40177856E+00  0.40177856E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17635700E+02  0.40375564E+00  0.40375564E+00  0.40375564E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17649400E+02  0.40520480E+00  0.40520480E+00  0.40520480E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17663200E+02  0.40748258E+00  0.40748258E+00  0.40748258E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17676900E+02  0.40926185E+00  0.40926185E+00  0.40926185E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17690700E+02  0.41175658E+00  0.41175658E+00  0.41175658E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17704400E+02  0.41368542E+00  0.41368542E+00  0.41368542E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17718200E+02  0.41616157E+00  0.41616157E+00  0.41616157E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17731900E+02  0.41800373E+00  0.41800373E+00  0.41800373E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17745700E+02  0.42038389E+00  0.42038389E+00  0.42038389E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17759400E+02  0.42202659E+00  0.42202659E+00  0.42202659E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17773200E+02  0.42414039E+00  0.42414039E+00  0.42414039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17786900E+02  0.42559186E+00  0.42559186E+00  0.42559186E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17800600E+02  0.42688571E+00  0.42688571E+00  0.42688571E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17814400E+02  0.42860866E+00  0.42860866E+00  0.42860866E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17828100E+02  0.42960002E+00  0.42960002E+00  0.42960002E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17841900E+02  0.43104878E+00  0.43104878E+00  0.43104878E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17855600E+02  0.43181608E+00  0.43181608E+00  0.43181608E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17869400E+02  0.43311299E+00  0.43311299E+00  0.43311299E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17883100E+02  0.43378881E+00  0.43378881E+00  0.43378881E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17896900E+02  0.43505136E+00  0.43505136E+00  0.43505136E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17910600E+02  0.43573978E+00  0.43573978E+00  0.43573978E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17924400E+02  0.43699999E+00  0.43699999E+00  0.43699999E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17938100E+02  0.43771582E+00  0.43771582E+00  0.43771582E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17951900E+02  0.43899823E+00  0.43899823E+00  0.43899823E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17965600E+02  0.43973809E+00  0.43973809E+00  0.43973809E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17979300E+02  0.44042352E+00  0.44042352E+00  0.44042352E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17993100E+02  0.44156698E+00  0.44156698E+00  0.44156698E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18006800E+02  0.44216322E+00  0.44216322E+00  0.44216322E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18020600E+02  0.44326470E+00  0.44326470E+00  0.44326470E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18034300E+02  0.44384334E+00  0.44384334E+00  0.44384334E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18048100E+02  0.44502618E+00  0.44502618E+00  0.44502618E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18061800E+02  0.44577504E+00  0.44577504E+00  0.44577504E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18075600E+02  0.44716747E+00  0.44716747E+00  0.44716747E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18089300E+02  0.44828787E+00  0.44828787E+00  0.44828787E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18103100E+02  0.45007913E+00  0.45007913E+00  0.45007913E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18116800E+02  0.45159461E+00  0.45159461E+00  0.45159461E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18130600E+02  0.45374393E+00  0.45374393E+00  0.45374393E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18144300E+02  0.45562632E+00  0.45562632E+00  0.45562632E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18158100E+02  0.45799445E+00  0.45799445E+00  0.45799445E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18171800E+02  0.46004718E+00  0.46004718E+00  0.46004718E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18185500E+02  0.46213143E+00  0.46213143E+00  0.46213143E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18199300E+02  0.46454589E+00  0.46454589E+00  0.46454589E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18213000E+02  0.46655258E+00  0.46655258E+00  0.46655258E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18226800E+02  0.46881256E+00  0.46881256E+00  0.46881256E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18240500E+02  0.47060331E+00  0.47060331E+00  0.47060331E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18254300E+02  0.47270150E+00  0.47270150E+00  0.47270150E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18268000E+02  0.47429191E+00  0.47429191E+00  0.47429191E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18281800E+02  0.47617812E+00  0.47617812E+00  0.47617812E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18295500E+02  0.47764840E+00  0.47764840E+00  0.47764840E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18309300E+02  0.47942036E+00  0.47942036E+00  0.47942036E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18323000E+02  0.48078337E+00  0.48078337E+00  0.48078337E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18336800E+02  0.48244092E+00  0.48244092E+00  0.48244092E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18350500E+02  0.48374333E+00  0.48374333E+00  0.48374333E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18364200E+02  0.48502517E+00  0.48502517E+00  0.48502517E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18378000E+02  0.48663616E+00  0.48663616E+00  0.48663616E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18391700E+02  0.48788532E+00  0.48788532E+00  0.48788532E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18405500E+02  0.48948419E+00  0.48948419E+00  0.48948419E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18419200E+02  0.49073081E+00  0.49073081E+00  0.49073081E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18433000E+02  0.49233236E+00  0.49233236E+00  0.49233236E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18446700E+02  0.49360803E+00  0.49360803E+00  0.49360803E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18460500E+02  0.49523434E+00  0.49523434E+00  0.49523434E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18474200E+02  0.49650005E+00  0.49650005E+00  0.49650005E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18488000E+02  0.49808981E+00  0.49808981E+00  0.49808981E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18501700E+02  0.49929846E+00  0.49929846E+00  0.49929846E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18515500E+02  0.50080747E+00  0.50080747E+00  0.50080747E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18529200E+02  0.50190187E+00  0.50190187E+00  0.50190187E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18543000E+02  0.50330134E+00  0.50330134E+00  0.50330134E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18556700E+02  0.50432212E+00  0.50432212E+00  0.50432212E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18570400E+02  0.50521271E+00  0.50521271E+00  0.50521271E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18584200E+02  0.50629897E+00  0.50629897E+00  0.50629897E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18597900E+02  0.50696585E+00  0.50696585E+00  0.50696585E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18611700E+02  0.50790518E+00  0.50790518E+00  0.50790518E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18625400E+02  0.50843273E+00  0.50843273E+00  0.50843273E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18639200E+02  0.50926891E+00  0.50926891E+00  0.50926891E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18652900E+02  0.50970175E+00  0.50970175E+00  0.50970175E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18666700E+02  0.51050482E+00  0.51050482E+00  0.51050482E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18680400E+02  0.51104824E+00  0.51104824E+00  0.51104824E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18694200E+02  0.51197004E+00  0.51197004E+00  0.51197004E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18707900E+02  0.51262760E+00  0.51262760E+00  0.51262760E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18721700E+02  0.51371578E+00  0.51371578E+00  0.51371578E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18735400E+02  0.51461103E+00  0.51461103E+00  0.51461103E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18749200E+02  0.51593811E+00  0.51593811E+00  0.51593811E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18762900E+02  0.51708828E+00  0.51708828E+00  0.51708828E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18776600E+02  0.51832454E+00  0.51832454E+00  0.51832454E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18790400E+02  0.51988602E+00  0.51988602E+00  0.51988602E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18804100E+02  0.52121925E+00  0.52121925E+00  0.52121925E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18817900E+02  0.52284408E+00  0.52284408E+00  0.52284408E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18831600E+02  0.52421474E+00  0.52421474E+00  0.52421474E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18845400E+02  0.52582469E+00  0.52582469E+00  0.52582469E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18859100E+02  0.52718151E+00  0.52718151E+00  0.52718151E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18872900E+02  0.52877173E+00  0.52877173E+00  0.52877173E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18886600E+02  0.53006196E+00  0.53006196E+00  0.53006196E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18900400E+02  0.53152238E+00  0.53152238E+00  0.53152238E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18914100E+02  0.53263535E+00  0.53263535E+00  0.53263535E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18927900E+02  0.53391707E+00  0.53391707E+00  0.53391707E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18941600E+02  0.53492483E+00  0.53492483E+00  0.53492483E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18955300E+02  0.53586455E+00  0.53586455E+00  0.53586455E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18969100E+02  0.53695583E+00  0.53695583E+00  0.53695583E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18982800E+02  0.53777870E+00  0.53777870E+00  0.53777870E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18996600E+02  0.53881890E+00  0.53881890E+00  0.53881890E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19010300E+02  0.53962315E+00  0.53962315E+00  0.53962315E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19024100E+02  0.54072733E+00  0.54072733E+00  0.54072733E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19037800E+02  0.54162746E+00  0.54162746E+00  0.54162746E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19051600E+02  0.54277391E+00  0.54277391E+00  0.54277391E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19065300E+02  0.54373974E+00  0.54373974E+00  0.54373974E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19079100E+02  0.54498728E+00  0.54498728E+00  0.54498728E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19092800E+02  0.54603763E+00  0.54603763E+00  0.54603763E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19106600E+02  0.54731115E+00  0.54731115E+00  0.54731115E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19120300E+02  0.54839594E+00  0.54839594E+00  0.54839594E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19134100E+02  0.54972036E+00  0.54972036E+00  0.54972036E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19147800E+02  0.55081552E+00  0.55081552E+00  0.55081552E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19161500E+02  0.55189492E+00  0.55189492E+00  0.55189492E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19175300E+02  0.55317456E+00  0.55317456E+00  0.55317456E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19189000E+02  0.55418696E+00  0.55418696E+00  0.55418696E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19202800E+02  0.55536582E+00  0.55536582E+00  0.55536582E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19216500E+02  0.55631003E+00  0.55631003E+00  0.55631003E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19230300E+02  0.55742651E+00  0.55742651E+00  0.55742651E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19244000E+02  0.55830857E+00  0.55830857E+00  0.55830857E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19257800E+02  0.55934498E+00  0.55934498E+00  0.55934498E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19271500E+02  0.56015699E+00  0.56015699E+00  0.56015699E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19285300E+02  0.56115976E+00  0.56115976E+00  0.56115976E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19299000E+02  0.56197735E+00  0.56197735E+00  0.56197735E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19312800E+02  0.56298189E+00  0.56298189E+00  0.56298189E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19326500E+02  0.56381941E+00  0.56381941E+00  0.56381941E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19340200E+02  0.56469048E+00  0.56469048E+00  0.56469048E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19354000E+02  0.56574360E+00  0.56574360E+00  0.56574360E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19367700E+02  0.56661039E+00  0.56661039E+00  0.56661039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19381500E+02  0.56769867E+00  0.56769867E+00  0.56769867E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19395200E+02  0.56865348E+00  0.56865348E+00  0.56865348E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19409000E+02  0.56980414E+00  0.56980414E+00  0.56980414E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19422700E+02  0.57078382E+00  0.57078382E+00  0.57078382E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19436500E+02  0.57191646E+00  0.57191646E+00  0.57191646E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
