   #Energy      xx(%)           yy(%)
 120.481      0.9991E+02      0.9991E+02
 120.499      0.9991E+02      0.9991E+02
 120.517      0.9991E+02      0.9991E+02
 120.536      0.9991E+02      0.9991E+02
 120.554      0.9991E+02      0.9991E+02
 120.572      0.9991E+02      0.9991E+02
 120.591      0.9991E+02      0.9991E+02
 120.609      0.9991E+02      0.9991E+02
 120.627      0.9991E+02      0.9991E+02
 120.645      0.9991E+02      0.9991E+02
 120.664      0.9991E+02      0.9991E+02
 120.682      0.9991E+02      0.9991E+02
 120.700      0.9991E+02      0.9991E+02
 120.719      0.9991E+02      0.9991E+02
 120.737      0.9991E+02      0.9991E+02
 120.755      0.9991E+02      0.9991E+02
 120.773      0.9991E+02      0.9991E+02
 120.792      0.9991E+02      0.9991E+02
 120.810      0.9991E+02      0.9991E+02
 120.828      0.9991E+02      0.9991E+02
 120.847      0.9991E+02      0.9991E+02
 120.865      0.9991E+02      0.9991E+02
 120.883      0.9991E+02      0.9991E+02
 120.901      0.9991E+02      0.9991E+02
 120.920      0.9991E+02      0.9991E+02
 120.938      0.9991E+02      0.9991E+02
 120.956      0.9991E+02      0.9991E+02
 120.975      0.9991E+02      0.9991E+02
 120.993      0.9991E+02      0.9991E+02
 121.011      0.9991E+02      0.9991E+02
 121.029      0.9991E+02      0.9991E+02
 121.048      0.9991E+02      0.9991E+02
 121.066      0.9991E+02      0.9991E+02
 121.084      0.9991E+02      0.9991E+02
 121.103      0.9991E+02      0.9991E+02
 121.121      0.9991E+02      0.9991E+02
 121.139      0.9991E+02      0.9991E+02
 121.157      0.9991E+02      0.9991E+02
 121.176      0.9991E+02      0.9991E+02
 121.194      0.9991E+02      0.9991E+02
 121.212      0.9991E+02      0.9991E+02
 121.231      0.9991E+02      0.9991E+02
 121.249      0.9991E+02      0.9991E+02
 121.267      0.9991E+02      0.9991E+02
 121.286      0.9991E+02      0.9991E+02
 121.304      0.9991E+02      0.9991E+02
 121.322      0.9991E+02      0.9991E+02
 121.340      0.9991E+02      0.9991E+02
 121.359      0.9991E+02      0.9991E+02
 121.377      0.9991E+02      0.9991E+02
 121.395      0.9991E+02      0.9991E+02
 121.414      0.9991E+02      0.9991E+02
 121.432      0.9991E+02      0.9991E+02
 121.450      0.9991E+02      0.9991E+02
 121.469      0.9991E+02      0.9991E+02
 121.487      0.9991E+02      0.9991E+02
 121.505      0.9991E+02      0.9991E+02
 121.523      0.9991E+02      0.9991E+02
 121.542      0.9991E+02      0.9991E+02
 121.560      0.9991E+02      0.9991E+02
 121.578      0.9991E+02      0.9991E+02
 121.597      0.9991E+02      0.9991E+02
 121.615      0.9991E+02      0.9991E+02
 121.633      0.9991E+02      0.9991E+02
 121.651      0.9991E+02      0.9991E+02
 121.670      0.9991E+02      0.9991E+02
 121.688      0.9991E+02      0.9991E+02
 121.706      0.9991E+02      0.9991E+02
 121.725      0.9991E+02      0.9991E+02
 121.743      0.9991E+02      0.9991E+02
 121.761      0.9991E+02      0.9991E+02
 121.779      0.9991E+02      0.9991E+02
 121.798      0.9991E+02      0.9991E+02
 121.816      0.9991E+02      0.9991E+02
 121.834      0.9991E+02      0.9991E+02
 121.853      0.9991E+02      0.9991E+02
 121.871      0.9991E+02      0.9991E+02
 121.889      0.9991E+02      0.9991E+02
 121.907      0.9991E+02      0.9991E+02
 121.926      0.9991E+02      0.9991E+02
 121.944      0.9991E+02      0.9991E+02
 121.962      0.9991E+02      0.9991E+02
 121.981      0.9991E+02      0.9991E+02
 121.999      0.9991E+02      0.9991E+02
 122.017      0.9991E+02      0.9991E+02
 122.035      0.9991E+02      0.9991E+02
 122.054      0.9991E+02      0.9991E+02
 122.072      0.9991E+02      0.9991E+02
 122.090      0.9991E+02      0.9991E+02
 122.109      0.9991E+02      0.9991E+02
 122.127      0.9991E+02      0.9991E+02
 122.145      0.9991E+02      0.9991E+02
 122.163      0.9991E+02      0.9991E+02
 122.182      0.9991E+02      0.9991E+02
 122.200      0.9991E+02      0.9991E+02
 122.218      0.9991E+02      0.9991E+02
 122.237      0.9991E+02      0.9991E+02
 122.255      0.9991E+02      0.9991E+02
 122.273      0.9991E+02      0.9991E+02
 122.291      0.9991E+02      0.9991E+02
 122.310      0.9991E+02      0.9991E+02
 122.328      0.9991E+02      0.9991E+02
 122.346      0.9991E+02      0.9991E+02
 122.365      0.9991E+02      0.9991E+02
 122.383      0.9991E+02      0.9991E+02
 122.401      0.9991E+02      0.9991E+02
 122.420      0.9991E+02      0.9991E+02
 122.438      0.9991E+02      0.9991E+02
 122.456      0.9991E+02      0.9991E+02
 122.474      0.9991E+02      0.9991E+02
 122.493      0.9991E+02      0.9991E+02
 122.511      0.9991E+02      0.9991E+02
 122.529      0.9991E+02      0.9991E+02
 122.548      0.9991E+02      0.9991E+02
 122.566      0.9991E+02      0.9991E+02
 122.584      0.9991E+02      0.9991E+02
 122.603      0.9991E+02      0.9991E+02
 122.621      0.9991E+02      0.9991E+02
 122.639      0.9992E+02      0.9992E+02
 122.657      0.9992E+02      0.9992E+02
 122.676      0.9992E+02      0.9992E+02
 122.694      0.9992E+02      0.9992E+02
 122.712      0.9992E+02      0.9992E+02
 122.731      0.9992E+02      0.9992E+02
 122.749      0.9992E+02      0.9992E+02
 122.767      0.9992E+02      0.9992E+02
 122.785      0.9992E+02      0.9992E+02
 122.804      0.9992E+02      0.9992E+02
 122.822      0.9992E+02      0.9992E+02
 122.840      0.9992E+02      0.9992E+02
 122.859      0.9992E+02      0.9992E+02
 122.877      0.9992E+02      0.9992E+02
 122.895      0.9992E+02      0.9992E+02
 122.913      0.9992E+02      0.9992E+02
 122.932      0.9992E+02      0.9992E+02
 122.950      0.9992E+02      0.9992E+02
 122.968      0.9992E+02      0.9992E+02
 122.987      0.9992E+02      0.9992E+02
 123.005      0.9992E+02      0.9992E+02
 123.023      0.9991E+02      0.9991E+02
 123.041      0.9991E+02      0.9991E+02
 123.060      0.9991E+02      0.9991E+02
 123.078      0.9991E+02      0.9991E+02
 123.096      0.9991E+02      0.9991E+02
 123.115      0.9991E+02      0.9991E+02
 123.133      0.9991E+02      0.9991E+02
 123.151      0.9991E+02      0.9991E+02
 123.169      0.9991E+02      0.9991E+02
 123.188      0.9991E+02      0.9991E+02
 123.206      0.9991E+02      0.9991E+02
 123.224      0.9991E+02      0.9991E+02
 123.243      0.9991E+02      0.9991E+02
 123.261      0.9991E+02      0.9991E+02
 123.279      0.9991E+02      0.9991E+02
 123.297      0.9991E+02      0.9991E+02
 123.316      0.9991E+02      0.9991E+02
 123.334      0.9990E+02      0.9990E+02
 123.352      0.9990E+02      0.9990E+02
 123.371      0.9990E+02      0.9990E+02
 123.389      0.9990E+02      0.9990E+02
 123.407      0.9990E+02      0.9990E+02
 123.426      0.9990E+02      0.9990E+02
 123.444      0.9990E+02      0.9990E+02
 123.462      0.9990E+02      0.9990E+02
 123.480      0.9990E+02      0.9990E+02
 123.499      0.9990E+02      0.9990E+02
 123.517      0.9989E+02      0.9989E+02
 123.535      0.9989E+02      0.9989E+02
 123.554      0.9989E+02      0.9989E+02
 123.572      0.9989E+02      0.9989E+02
 123.590      0.9989E+02      0.9989E+02
 123.609      0.9989E+02      0.9989E+02
 123.627      0.9989E+02      0.9989E+02
 123.645      0.9989E+02      0.9989E+02
 123.663      0.9989E+02      0.9989E+02
 123.682      0.9989E+02      0.9989E+02
 123.700      0.9989E+02      0.9989E+02
 123.718      0.9989E+02      0.9989E+02
 123.737      0.9989E+02      0.9989E+02
 123.755      0.9989E+02      0.9989E+02
 123.773      0.9989E+02      0.9989E+02
 123.791      0.9989E+02      0.9989E+02
 123.810      0.9989E+02      0.9989E+02
 123.828      0.9989E+02      0.9989E+02
 123.846      0.9989E+02      0.9989E+02
 123.865      0.9989E+02      0.9989E+02
 123.883      0.9989E+02      0.9989E+02
 123.901      0.9989E+02      0.9989E+02
 123.919      0.9989E+02      0.9989E+02
 123.938      0.9989E+02      0.9989E+02
 123.956      0.9989E+02      0.9989E+02
 123.974      0.9989E+02      0.9989E+02
 123.993      0.9989E+02      0.9989E+02
 124.011      0.9989E+02      0.9989E+02
 124.029      0.9989E+02      0.9989E+02
 124.047      0.9989E+02      0.9989E+02
 124.066      0.9989E+02      0.9989E+02
 124.084      0.9989E+02      0.9989E+02
 124.102      0.9989E+02      0.9989E+02
 124.121      0.9989E+02      0.9989E+02
 124.139      0.9989E+02      0.9989E+02
 124.157      0.9989E+02      0.9989E+02
 124.175      0.9990E+02      0.9990E+02
 124.194      0.9990E+02      0.9990E+02
 124.212      0.9990E+02      0.9990E+02
 124.230      0.9990E+02      0.9990E+02
 124.249      0.9990E+02      0.9990E+02
 124.267      0.9990E+02      0.9990E+02
 124.285      0.9990E+02      0.9990E+02
 124.303      0.9990E+02      0.9990E+02
 124.322      0.9990E+02      0.9990E+02
 124.340      0.9990E+02      0.9990E+02
 124.358      0.9990E+02      0.9990E+02
 124.377      0.9990E+02      0.9990E+02
 124.395      0.9991E+02      0.9991E+02
 124.413      0.9991E+02      0.9991E+02
 124.431      0.9991E+02      0.9991E+02
 124.450      0.9991E+02      0.9991E+02
 124.468      0.9991E+02      0.9991E+02
 124.486      0.9991E+02      0.9991E+02
 124.505      0.9991E+02      0.9991E+02
 124.523      0.9991E+02      0.9991E+02
 124.541      0.9991E+02      0.9991E+02
 124.560      0.9991E+02      0.9991E+02
 124.578      0.9991E+02      0.9991E+02
 124.596      0.9991E+02      0.9991E+02
 124.615      0.9991E+02      0.9991E+02
 124.633      0.9991E+02      0.9991E+02
 124.651      0.9991E+02      0.9991E+02
 124.669      0.9991E+02      0.9991E+02
 124.688      0.9991E+02      0.9991E+02
 124.706      0.9991E+02      0.9991E+02
 124.724      0.9991E+02      0.9991E+02
 124.743      0.9991E+02      0.9991E+02
 124.761      0.9991E+02      0.9991E+02
 124.779      0.9991E+02      0.9991E+02
 124.797      0.9991E+02      0.9991E+02
 124.816      0.9991E+02      0.9991E+02
 124.834      0.9991E+02      0.9991E+02
 124.852      0.9991E+02      0.9991E+02
 124.871      0.9991E+02      0.9991E+02
 124.889      0.9991E+02      0.9991E+02
 124.907      0.9991E+02      0.9991E+02
 124.925      0.9991E+02      0.9991E+02
 124.944      0.9991E+02      0.9991E+02
 124.962      0.9991E+02      0.9991E+02
 124.980      0.9991E+02      0.9991E+02
 124.999      0.9991E+02      0.9991E+02
 125.017      0.9991E+02      0.9991E+02
 125.035      0.9991E+02      0.9991E+02
 125.053      0.9991E+02      0.9991E+02
 125.072      0.9991E+02      0.9991E+02
 125.090      0.9991E+02      0.9991E+02
 125.108      0.9991E+02      0.9991E+02
 125.127      0.9991E+02      0.9991E+02
 125.145      0.9991E+02      0.9991E+02
 125.163      0.9991E+02      0.9991E+02
 125.181      0.9991E+02      0.9991E+02
 125.200      0.9991E+02      0.9991E+02
 125.218      0.9991E+02      0.9991E+02
 125.236      0.9991E+02      0.9991E+02
 125.255      0.9991E+02      0.9991E+02
 125.273      0.9991E+02      0.9991E+02
 125.291      0.9991E+02      0.9991E+02
 125.309      0.9991E+02      0.9991E+02
 125.328      0.9991E+02      0.9991E+02
 125.346      0.9991E+02      0.9991E+02
 125.364      0.9991E+02      0.9991E+02
 125.383      0.9991E+02      0.9991E+02
 125.401      0.9991E+02      0.9991E+02
 125.419      0.9991E+02      0.9991E+02
 125.438      0.9991E+02      0.9991E+02
 125.456      0.9991E+02      0.9991E+02
 125.474      0.9991E+02      0.9991E+02
 125.492      0.9991E+02      0.9991E+02
 125.511      0.9991E+02      0.9991E+02
 125.529      0.9990E+02      0.9990E+02
 125.547      0.9990E+02      0.9990E+02
 125.566      0.9990E+02      0.9990E+02
 125.584      0.9990E+02      0.9990E+02
 125.602      0.9990E+02      0.9990E+02
 125.620      0.9990E+02      0.9990E+02
 125.639      0.9990E+02      0.9990E+02
 125.657      0.9990E+02      0.9990E+02
 125.675      0.9990E+02      0.9990E+02
 125.694      0.9990E+02      0.9990E+02
 125.712      0.9990E+02      0.9990E+02
 125.730      0.9990E+02      0.9990E+02
 125.749      0.9990E+02      0.9990E+02
 125.767      0.9990E+02      0.9990E+02
 125.785      0.9990E+02      0.9990E+02
 125.803      0.9990E+02      0.9990E+02
 125.822      0.9991E+02      0.9991E+02
 125.840      0.9991E+02      0.9991E+02
 125.858      0.9991E+02      0.9991E+02
 125.876      0.9991E+02      0.9991E+02
 125.895      0.9991E+02      0.9991E+02
 125.913      0.9991E+02      0.9991E+02
 125.931      0.9991E+02      0.9991E+02
 125.950      0.9991E+02      0.9991E+02
 125.968      0.9991E+02      0.9991E+02
 125.986      0.9991E+02      0.9991E+02
 126.004      0.9991E+02      0.9991E+02
 126.023      0.9991E+02      0.9991E+02
 126.041      0.9991E+02      0.9991E+02
 126.059      0.9991E+02      0.9991E+02
 126.078      0.9991E+02      0.9991E+02
 126.096      0.9991E+02      0.9991E+02
 126.114      0.9991E+02      0.9991E+02
 126.133      0.9991E+02      0.9991E+02
 126.151      0.9991E+02      0.9991E+02
 126.169      0.9991E+02      0.9991E+02
 126.188      0.9991E+02      0.9991E+02
 126.206      0.9991E+02      0.9991E+02
 126.224      0.9991E+02      0.9991E+02
 126.242      0.9991E+02      0.9991E+02
 126.261      0.9991E+02      0.9991E+02
 126.279      0.9991E+02      0.9991E+02
 126.297      0.9991E+02      0.9991E+02
 126.316      0.9991E+02      0.9991E+02
 126.334      0.9991E+02      0.9991E+02
 126.352      0.9991E+02      0.9991E+02
 126.370      0.9991E+02      0.9991E+02
 126.389      0.9991E+02      0.9991E+02
 126.407      0.9991E+02      0.9991E+02
 126.425      0.9991E+02      0.9991E+02
 126.444      0.9991E+02      0.9991E+02
 126.462      0.9991E+02      0.9991E+02
 126.480      0.9991E+02      0.9991E+02
 126.498      0.9991E+02      0.9991E+02
 126.517      0.9991E+02      0.9991E+02
 126.535      0.9991E+02      0.9991E+02
 126.553      0.9991E+02      0.9991E+02
 126.572      0.9991E+02      0.9991E+02
 126.590      0.9991E+02      0.9991E+02
 126.608      0.9991E+02      0.9991E+02
 126.626      0.9991E+02      0.9991E+02
 126.645      0.9991E+02      0.9991E+02
 126.663      0.9991E+02      0.9991E+02
 126.681      0.9991E+02      0.9991E+02
 126.700      0.9991E+02      0.9991E+02
 126.718      0.9991E+02      0.9991E+02
 126.736      0.9991E+02      0.9991E+02
 126.754      0.9991E+02      0.9991E+02
 126.773      0.9991E+02      0.9991E+02
 126.791      0.9991E+02      0.9991E+02
 126.809      0.9991E+02      0.9991E+02
 126.828      0.9991E+02      0.9991E+02
 126.846      0.9991E+02      0.9991E+02
 126.864      0.9991E+02      0.9991E+02
 126.882      0.9991E+02      0.9991E+02
 126.901      0.9991E+02      0.9991E+02
 126.919      0.9991E+02      0.9991E+02
 126.937      0.9991E+02      0.9991E+02
 126.956      0.9991E+02      0.9991E+02
 126.974      0.9992E+02      0.9992E+02
 126.992      0.9992E+02      0.9992E+02
 127.010      0.9992E+02      0.9992E+02
 127.029      0.9992E+02      0.9992E+02
 127.047      0.9992E+02      0.9992E+02
 127.065      0.9992E+02      0.9992E+02
 127.084      0.9992E+02      0.9992E+02
 127.102      0.9992E+02      0.9992E+02
 127.120      0.9992E+02      0.9992E+02
 127.139      0.9992E+02      0.9992E+02
 127.157      0.9992E+02      0.9992E+02
 127.175      0.9992E+02      0.9992E+02
 127.193      0.9992E+02      0.9992E+02
 127.212      0.9992E+02      0.9992E+02
 127.230      0.9992E+02      0.9992E+02
 127.248      0.9992E+02      0.9992E+02
 127.267      0.9992E+02      0.9992E+02
 127.285      0.9992E+02      0.9992E+02
 127.303      0.9992E+02      0.9992E+02
 127.322      0.9992E+02      0.9992E+02
 127.340      0.9992E+02      0.9992E+02
 127.358      0.9992E+02      0.9992E+02
 127.376      0.9992E+02      0.9992E+02
 127.395      0.9992E+02      0.9992E+02
 127.413      0.9992E+02      0.9992E+02
 127.431      0.9992E+02      0.9992E+02
 127.450      0.9992E+02      0.9992E+02
 127.468      0.9992E+02      0.9992E+02
 127.486      0.9992E+02      0.9992E+02
 127.504      0.9992E+02      0.9992E+02
 127.523      0.9992E+02      0.9992E+02
 127.541      0.9992E+02      0.9992E+02
 127.559      0.9992E+02      0.9992E+02
 127.578      0.9992E+02      0.9992E+02
 127.596      0.9992E+02      0.9992E+02
 127.614      0.9992E+02      0.9992E+02
 127.632      0.9992E+02      0.9992E+02
 127.651      0.9992E+02      0.9992E+02
 127.669      0.9992E+02      0.9992E+02
 127.687      0.9992E+02      0.9992E+02
 127.706      0.9992E+02      0.9992E+02
 127.724      0.9992E+02      0.9992E+02
 127.742      0.9992E+02      0.9992E+02
 127.760      0.9992E+02      0.9992E+02
 127.779      0.9992E+02      0.9992E+02
 127.797      0.9992E+02      0.9992E+02
 127.815      0.9992E+02      0.9992E+02
 127.834      0.9992E+02      0.9992E+02
 127.852      0.9992E+02      0.9992E+02
 127.870      0.9992E+02      0.9992E+02
 127.888      0.9992E+02      0.9992E+02
 127.907      0.9992E+02      0.9992E+02
 127.925      0.9992E+02      0.9992E+02
 127.943      0.9992E+02      0.9992E+02
 127.962      0.9992E+02      0.9992E+02
 127.980      0.9992E+02      0.9992E+02
 127.998      0.9992E+02      0.9992E+02
 128.017      0.9992E+02      0.9992E+02
 128.035      0.9992E+02      0.9992E+02
 128.053      0.9992E+02      0.9992E+02
 128.071      0.9992E+02      0.9992E+02
 128.090      0.9992E+02      0.9992E+02
 128.108      0.9992E+02      0.9992E+02
 128.126      0.9992E+02      0.9992E+02
 128.145      0.9992E+02      0.9992E+02
 128.163      0.9992E+02      0.9992E+02
 128.181      0.9992E+02      0.9992E+02
 128.199      0.9992E+02      0.9992E+02
 128.218      0.9992E+02      0.9992E+02
 128.236      0.9992E+02      0.9992E+02
 128.254      0.9992E+02      0.9992E+02
 128.273      0.9992E+02      0.9992E+02
 128.291      0.9992E+02      0.9992E+02
 128.309      0.9992E+02      0.9992E+02
 128.327      0.9992E+02      0.9992E+02
 128.346      0.9992E+02      0.9992E+02
 128.364      0.9992E+02      0.9992E+02
 128.382      0.9992E+02      0.9992E+02
